"Device","Date","WindSpeed","WindSpeed_Std","Power","Temperature","Relh","Pressure"
"WTG01","2020/03/12 22:20:00.000",1.5,0.8,-11.5,13.8,52.03188864821,823.081702488841
"WTG01","2020/03/12 22:30:00.000",2,0.3,-10.3,13.6,52.5354718773139,822.998390484253
"WTG01","2020/03/12 22:40:00.000",1.9,0.1,-10.3,13.7,52.283680262762,823.040046486547
"WTG01","2020/03/12 22:50:00.000",2,0.1,-10.4,13.8,52.03188864821,823.081702488841
"WTG01","2020/03/12 23:00:00.000",2.1,0.3,-11.4,13.8,52.03188864821,823.081702488841
"WTG01","2020/03/12 23:10:00.000",1.9,0.5,-10.7,13.8,52.03188864821,823.081702488841
"WTG01","2020/03/12 23:20:00.000",1.9,0.6,-10.9,14,51.5283054191061,823.16501449343
"WTG01","2020/03/12 23:30:00.000",2.6,0.2,-10.6,13.8,52.03188864821,823.081702488841
"WTG01","2020/03/12 23:40:00.000",2.8,0.2,-10.3,13.7,52.283680262762,823.040046486547
"WTG01","2020/03/12 23:50:00.000",2.3,0.2,-10.2,13.6,52.5354718773139,822.998390484253
"WTG01","2020/03/13 00:00:00.000",2.3,0.3,-10.2,13.8,52.03188864821,823.081702488841
"WTG01","2020/03/13 00:10:00.000",2.2,0.3,-10.1,13.5,52.7872634918659,822.956734481958
"WTG01","2020/03/13 00:20:00.000",2.6,0.6,-10.3,13.6,52.5354718773139,822.998390484253
"WTG01","2020/03/13 00:30:00.000",3.3,0.2,-10.7,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/13 00:40:00.000",3,0.3,-10.3,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/13 00:50:00.000",3.4,0.3,-10.6,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/13 01:00:00.000",3.7,0.4,-11.5,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/13 01:10:00.000",4.3,0.6,-17.8,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/13 01:20:00.000",4.9,0.4,117.9,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/13 01:30:00.000",5.5,0.4,361.4,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/13 01:40:00.000",6.2,0.5,554.1,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/13 01:50:00.000",5.8,0.3,460.7,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/13 02:00:00.000",5.3,0.6,385.1,10.4,60.5928035429762,821.665398410837
"WTG01","2020/03/13 02:10:00.000",6.4,0.3,525.9,10.9,59.3338454702165,821.873678422308
"WTG01","2020/03/13 02:20:00.000",6,0.7,540.2,10.2,61.0963867720801,821.582086406249
"WTG01","2020/03/13 02:30:00.000",7.1,0.5,865.2,10.9,59.3338454702165,821.873678422308
"WTG01","2020/03/13 02:40:00.000",7,0.5,890.4,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/13 02:50:00.000",6.7,0.7,816.1,10.3,60.8445951575282,821.623742408543
"WTG01","2020/03/13 03:00:00.000",6.2,0.4,565.8,9.6,62.6071364593918,821.332150392483
"WTG01","2020/03/13 03:10:00.000",5.2,0.7,355.1,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/13 03:20:00.000",5.8,0.5,415.9,9.6,62.6071364593918,821.332150392483
"WTG01","2020/03/13 03:30:00.000",4.9,0.4,269.9,9.6,62.6071364593918,821.332150392483
"WTG01","2020/03/13 03:40:00.000",5.5,0.2,400.4,9.8,62.1035532302879,821.415462397072
"WTG01","2020/03/13 03:50:00.000",5.4,0.3,390.6,9.9,61.851761615736,821.457118399366
"WTG01","2020/03/13 04:00:00.000",6.6,0.5,676.7,9.8,62.1035532302879,821.415462397072
"WTG01","2020/03/13 04:10:00.000",5.8,0.6,441.7,8.9,64.3696777612554,821.040558376424
"WTG01","2020/03/13 04:20:00.000",5.4,0.4,380.4,8.3,65.8804274485671,820.790622362658
"WTG01","2020/03/13 04:30:00.000",6.2,0.5,578.9,8.3,65.8804274485671,820.790622362658
"WTG01","2020/03/13 04:40:00.000",6,0.5,601.6,7.8,67.1393855213268,820.582342351187
"WTG01","2020/03/13 04:50:00.000",6.9,0.4,940.2,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/13 05:00:00.000",7.8,0.6,1312.9,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 05:10:00.000",8.4,0.4,1430.4,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/13 05:20:00.000",8.2,0.4,1445.1,7.8,67.1393855213268,820.582342351187
"WTG01","2020/03/13 05:30:00.000",8.8,0.5,1590.4,7.8,67.1393855213268,820.582342351187
"WTG01","2020/03/13 05:40:00.000",8.1,0.4,1470.4,8,66.6358022922229,820.665654355776
"WTG01","2020/03/13 05:50:00.000",8.5,0.4,1486.7,8,66.6358022922229,820.665654355776
"WTG01","2020/03/13 06:00:00.000",7.8,0.4,1354.4,8,66.6358022922229,820.665654355776
"WTG01","2020/03/13 06:10:00.000",8.5,0.4,1377.4,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/13 06:20:00.000",7.6,0.5,1178.1,7.4,68.1465519795346,820.41571834201
"WTG01","2020/03/13 06:30:00.000",6.8,0.8,906.2,7.2,68.6501352086385,820.332406337422
"WTG01","2020/03/13 06:40:00.000",7.1,0.5,1095.6,7.3,68.3983435940866,820.374062339716
"WTG01","2020/03/13 06:50:00.000",8,0.7,1524.6,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/13 07:00:00.000",8.1,0.6,1471.2,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/13 07:10:00.000",8.4,0.7,1703.7,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 07:20:00.000",8.2,0.6,1618.8,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/13 07:30:00.000",8.1,0.6,1680.8,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/13 07:40:00.000",8.5,0.7,1804.4,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/13 07:50:00.000",8.7,0.7,1895.7,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 08:00:00.000",8.7,0.6,1860,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 08:10:00.000",8.6,0.7,1739.5,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 08:20:00.000",8.4,0.5,1649.8,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/13 08:30:00.000",8.4,0.7,1658.2,7.6,67.6429687504307,820.499030346599
"WTG01","2020/03/13 08:40:00.000",9.3,0.6,1940.9,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 08:50:00.000",9.1,0.8,1943.5,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 09:00:00.000",8.3,0.6,1673.7,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/13 09:10:00.000",7.4,0.5,1188.6,7.4,68.1465519795346,820.41571834201
"WTG01","2020/03/13 09:20:00.000",7.7,0.6,1190.5,7.5,67.8947603649827,820.457374344304
"WTG01","2020/03/13 09:30:00.000",7.9,0.5,1326.3,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 09:40:00.000",8.5,0.6,1551.3,7.8,67.1393855213268,820.582342351187
"WTG01","2020/03/13 09:50:00.000",8.6,0.6,1653.3,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 10:00:00.000",7.9,0.5,1490.7,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/13 10:10:00.000",7.9,0.5,1359.7,8,66.6358022922229,820.665654355776
"WTG01","2020/03/13 10:20:00.000",7,0.8,978.1,7.8,67.1393855213268,820.582342351187
"WTG01","2020/03/13 10:30:00.000",7.5,0.4,1132.5,8,66.6358022922229,820.665654355776
"WTG01","2020/03/13 10:40:00.000",7,0.5,919.7,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/13 10:50:00.000",7.4,0.4,1086.3,7.8,67.1393855213268,820.582342351187
"WTG01","2020/03/13 11:00:00.000",7.5,0.5,1154.5,7.7,67.3911771358788,820.540686348893
"WTG01","2020/03/13 11:10:00.000",7.8,0.7,1257.8,7.9,66.8875939067749,820.623998353481
"WTG01","2020/03/13 11:20:00.000",7.5,0.5,1169.2,8.1,66.384010677671,820.70731035807
"WTG01","2020/03/13 11:30:00.000",7.3,0.4,1005.3,8,66.6358022922229,820.665654355776
"WTG01","2020/03/13 11:40:00.000",6.7,0.3,794.1,8,66.6358022922229,820.665654355776
"WTG01","2020/03/13 11:50:00.000",6.6,0.4,768.2,8.2,66.1322190631191,820.748966360364
"WTG01","2020/03/13 12:00:00.000",7,0.3,911,8.4,65.6286358340152,820.832278364952
"WTG01","2020/03/13 12:10:00.000",7.2,0.3,1047.1,8.5,65.3768442194632,820.873934367247
"WTG01","2020/03/13 12:20:00.000",7.5,0.5,1143.9,8.8,64.6214693758074,820.998902374129
"WTG01","2020/03/13 12:30:00.000",7.6,0.3,1239.2,9.1,63.8660945321515,821.123870381012
"WTG01","2020/03/13 12:40:00.000",7.7,0.6,1332.7,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/13 12:50:00.000",7.4,0.4,1097.5,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/13 13:00:00.000",6.5,0.7,782,9.7,62.3553448448398,821.373806394777
"WTG01","2020/03/13 13:10:00.000",7.3,0.5,1043.8,9.9,61.851761615736,821.457118399366
"WTG01","2020/03/13 13:20:00.000",7.3,0.4,1047.3,10.1,61.3481783866321,821.540430403954
"WTG01","2020/03/13 13:30:00.000",7.7,0.6,1208.1,10.4,60.5928035429762,821.665398410837
"WTG01","2020/03/13 13:40:00.000",7.4,0.5,1130.7,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/13 13:50:00.000",7.4,1.1,1160.7,10.9,59.3338454702165,821.873678422308
"WTG01","2020/03/13 14:00:00.000",5.4,1.5,412.8,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/13 14:10:00.000",6.2,0.5,584.1,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/13 14:20:00.000",6.1,0.6,552.9,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/13 14:30:00.000",5.8,0.6,490.2,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/13 14:40:00.000",6.2,0.4,577.2,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/13 14:50:00.000",5.8,0.6,551.4,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/13 15:00:00.000",6.5,0.3,742.3,12,56.5641377101451,822.331894447545
"WTG01","2020/03/13 15:10:00.000",7,0.3,919.1,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/13 15:20:00.000",7.4,0.5,1143.5,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/13 15:30:00.000",7.7,0.9,1291.6,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/13 15:40:00.000",8.9,1.3,1724.6,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/13 15:50:00.000",8.9,1,1799.9,12,56.5641377101451,822.331894447545
"WTG01","2020/03/13 16:00:00.000",7.6,0.7,1211.5,12,56.5641377101451,822.331894447545
"WTG01","2020/03/13 16:10:00.000",7.1,0.3,948.2,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/13 16:20:00.000",6.5,0.5,710.6,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/13 16:30:00.000",6.5,0.5,660.7,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/13 16:40:00.000",6.5,0.4,692.9,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/13 16:50:00.000",6,0.6,624.9,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/13 17:00:00.000",5.6,0.3,421.6,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/13 17:10:00.000",5,0.4,289.6,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/13 17:20:00.000",5.1,0.3,291.7,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/13 17:30:00.000",5.6,0.4,380.9,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/13 17:40:00.000",5.2,0.5,302.6,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/13 17:50:00.000",5,0.5,225.5,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/13 18:00:00.000",5.1,0.3,259.4,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/13 18:10:00.000",5.1,0.5,278.8,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/13 18:20:00.000",4.3,0.6,153.2,12.8,54.5498047937295,822.665142465899
"WTG01","2020/03/13 18:30:00.000",2.9,1,-5.8,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/13 18:40:00.000",2,0.2,-14,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/13 18:50:00.000",2.4,0.4,-11.6,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/13 19:00:00.000",2.8,0.4,-10.6,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/13 19:10:00.000",2.7,0.2,-10.5,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/13 19:20:00.000",2.2,0.3,-11.6,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/13 19:30:00.000",2.6,0.9,-10.4,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/13 19:40:00.000",2.1,0.7,-10.5,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/13 19:50:00.000",3,0.7,-10.5,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/13 20:00:00.000",3.5,1,-12.3,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/13 20:10:00.000",3.8,0.7,-18,12.8,54.5498047937295,822.665142465899
"WTG01","2020/03/13 20:20:00.000",3.3,0.6,-14.1,13,54.0462215646256,822.748454470487
"WTG01","2020/03/13 20:30:00.000",3.9,0.2,-10.8,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/13 20:40:00.000",3.3,0.2,-10.9,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/13 20:50:00.000",2.7,0.4,-13.2,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/13 21:00:00.000",3.1,0.4,-16.5,13.3,53.2908467209698,822.87342247737
"WTG01","2020/03/13 21:10:00.000",3,0.2,-17.1,13.5,52.7872634918659,822.956734481958
"WTG01","2020/03/13 21:20:00.000",3.1,0.3,-16.7,13.3,53.2908467209698,822.87342247737
"WTG01","2020/03/13 21:30:00.000",2.8,0.3,-12.8,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/13 21:40:00.000",2.7,0.2,-15.6,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/13 21:50:00.000",3,0.3,-19.7,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/13 22:00:00.000",3.6,0.3,-22,13.7,52.283680262762,823.040046486547
"WTG01","2020/03/13 22:10:00.000",3.6,0.3,-15.5,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/13 22:20:00.000",3.2,0.2,-13.4,13,54.0462215646256,822.748454470487
"WTG01","2020/03/13 22:30:00.000",3.3,0.3,-14.7,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/13 22:40:00.000",3.5,0.3,-14,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/13 22:50:00.000",3.2,0.3,-15.7,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/13 23:00:00.000",3.6,0.3,-14,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/13 23:10:00.000",3.7,0.4,-12.6,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/13 23:20:00.000",3.6,0.3,-12.4,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/13 23:30:00.000",3.4,0.3,-12.4,13,54.0462215646256,822.748454470487
"WTG01","2020/03/13 23:40:00.000",3.2,0.4,-11.9,13,54.0462215646256,822.748454470487
"WTG01","2020/03/13 23:50:00.000",2.3,0.5,-11.6,12.9,54.2980131791776,822.706798468193
"WTG01","2020/03/14 00:00:00.000",3.1,0.4,-11.7,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/14 00:10:00.000",3,0.7,-11.8,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/14 00:20:00.000",2.5,0.4,-11.7,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/14 00:30:00.000",3.3,0.3,-12.1,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/14 00:40:00.000",4.1,0.3,12.6,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/14 00:50:00.000",3.4,0.5,9.9,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/14 01:00:00.000",3.3,0.5,3.6,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/14 01:10:00.000",3.5,0.5,8.5,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/14 01:20:00.000",3.8,0.5,88.9,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/14 01:30:00.000",3.9,0.4,102.5,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/14 01:40:00.000",3.7,0.5,97.2,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/14 01:50:00.000",3.8,0.6,97.7,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/14 02:00:00.000",3.5,0.4,62.8,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/14 02:10:00.000",3.3,0.5,40.5,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/14 02:20:00.000",2.4,0.7,1.5,12.8,54.5498047937295,822.665142465899
"WTG01","2020/03/14 02:30:00.000",2.7,0.6,-22.2,12.9,54.2980131791776,822.706798468193
"WTG01","2020/03/14 02:40:00.000",1.7,0.3,-16.5,13,54.0462215646256,822.748454470487
"WTG01","2020/03/14 02:50:00.000",1.9,0.6,-12.7,13,54.0462215646256,822.748454470487
"WTG01","2020/03/14 03:00:00.000",1.4,0.3,-12.5,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/14 03:10:00.000",1.4,0.4,-11.4,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/14 03:20:00.000",2.7,0.9,-13.9,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/14 03:30:00.000",3,0.6,-13.6,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/14 03:40:00.000",3,0.3,-10.8,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/14 03:50:00.000",3.6,0.5,50.1,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/14 04:00:00.000",4.1,0.4,121.7,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/14 04:10:00.000",4.7,0.5,248.3,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/14 04:20:00.000",5.4,0.3,426.8,10.8,59.5856370847684,821.832022420014
"WTG01","2020/03/14 04:30:00.000",5.6,0.2,417.5,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/14 04:40:00.000",5.6,0.2,420,10.4,60.5928035429762,821.665398410837
"WTG01","2020/03/14 04:50:00.000",6.4,0.6,682.2,10.3,60.8445951575282,821.623742408543
"WTG01","2020/03/14 05:00:00.000",7.2,0.3,1037.1,10.2,61.0963867720801,821.582086406249
"WTG01","2020/03/14 05:10:00.000",7.4,0.3,1068.7,10.2,61.0963867720801,821.582086406249
"WTG01","2020/03/14 05:20:00.000",6.9,0.3,861.2,10,61.599970001184,821.49877440166
"WTG01","2020/03/14 05:30:00.000",7,0.4,905.5,9.8,62.1035532302879,821.415462397072
"WTG01","2020/03/14 05:40:00.000",6.9,0.7,911.5,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/14 05:50:00.000",7.4,0.3,1166.5,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/14 06:00:00.000",7.4,0.3,1123.2,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/14 06:10:00.000",7.4,0.3,1149.2,9.1,63.8660945321515,821.123870381012
"WTG01","2020/03/14 06:20:00.000",7.4,0.2,1093.8,9,64.1178861467035,821.082214378718
"WTG01","2020/03/14 06:30:00.000",7.5,0.6,1135.3,8.8,64.6214693758074,820.998902374129
"WTG01","2020/03/14 06:40:00.000",8.3,0.6,1385.6,8.9,64.3696777612554,821.040558376424
"WTG01","2020/03/14 06:50:00.000",7,0.5,962.9,8.5,65.3768442194632,820.873934367247
"WTG01","2020/03/14 07:00:00.000",5.7,0.5,485.6,8,66.6358022922229,820.665654355776
"WTG01","2020/03/14 07:10:00.000",4.5,0.2,188.2,8,66.6358022922229,820.665654355776
"WTG01","2020/03/14 07:20:00.000",4,0.3,75.1,8.1,66.384010677671,820.70731035807
"WTG01","2020/03/14 07:30:00.000",5.4,1,360.8,8.3,65.8804274485671,820.790622362658
"WTG01","2020/03/14 07:40:00.000",6.7,0.6,770.6,8.7,64.8732609903593,820.957246371835
"WTG01","2020/03/14 07:50:00.000",6.6,0.7,764.7,9,64.1178861467035,821.082214378718
"WTG01","2020/03/14 08:00:00.000",6.2,0.3,599.3,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/14 08:10:00.000",6.7,0.3,761.5,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/14 08:20:00.000",7.2,0.3,976,9.1,63.8660945321515,821.123870381012
"WTG01","2020/03/14 08:30:00.000",6.9,0.3,931.7,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/14 08:40:00.000",6.5,0.4,772.1,8.9,64.3696777612554,821.040558376424
"WTG01","2020/03/14 08:50:00.000",7,0.3,868.8,8.9,64.3696777612554,821.040558376424
"WTG01","2020/03/14 09:00:00.000",8.2,0.5,1387.8,9,64.1178861467035,821.082214378718
"WTG01","2020/03/14 09:10:00.000",8.4,0.5,1552.4,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/14 09:20:00.000",8.4,0.6,1412.2,9.9,61.851761615736,821.457118399366
"WTG01","2020/03/14 09:30:00.000",8.1,0.4,1395.8,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/14 09:40:00.000",7.3,0.4,1089.1,10.7,59.8374286993204,821.79036641772
"WTG01","2020/03/14 09:50:00.000",7.2,0.3,1134.6,11,59.0820538556645,821.915334424603
"WTG01","2020/03/14 10:00:00.000",7.3,0.4,1078,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/14 10:10:00.000",7.7,0.5,1333.9,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/14 10:20:00.000",7.4,0.6,1141.8,12,56.5641377101451,822.331894447545
"WTG01","2020/03/14 10:30:00.000",7.2,0.4,1030.8,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/14 10:40:00.000",7.2,0.5,1003.3,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/14 10:50:00.000",7.4,0.4,1043.2,12.9,54.2980131791776,822.706798468193
"WTG01","2020/03/14 11:00:00.000",7.1,0.8,909.6,13.2,53.5426383355217,822.831766475076
"WTG01","2020/03/14 11:10:00.000",6.8,0.5,883.8,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/14 11:20:00.000",6.6,0.8,680.5,13.6,52.5354718773139,822.998390484253
"WTG01","2020/03/14 11:30:00.000",6.7,0.9,784,13.9,51.7800970336581,823.123358491135
"WTG01","2020/03/14 11:40:00.000",6.9,0.9,854.3,14.1,51.2765138045542,823.206670495724
"WTG01","2020/03/14 11:50:00.000",6.6,0.6,725.5,14.3,50.7729305754503,823.289982500312
"WTG01","2020/03/14 12:00:00.000",6.9,0.7,818.2,14.7,49.7657641172425,823.456606509489
"WTG01","2020/03/14 12:10:00.000",6.6,0.8,711.2,14.8,49.5139725026906,823.498262511783
"WTG01","2020/03/14 12:20:00.000",6.9,0.6,813.8,15,49.0103892735867,823.581574516372
"WTG01","2020/03/14 12:30:00.000",5.7,0.8,442.1,15.3,48.2550144299308,823.706542523254
"WTG01","2020/03/14 12:40:00.000",6.5,0.7,736,15.4,48.0032228153789,823.748198525549
"WTG01","2020/03/14 12:50:00.000",5.9,0.8,472.9,15.6,47.499639586275,823.831510530137
"WTG01","2020/03/14 13:00:00.000",5.8,0.9,444.7,16,46.4924731280672,823.998134539314
"WTG01","2020/03/14 13:10:00.000",5.6,0.8,381,16.1,46.2406815135153,824.039790541608
"WTG01","2020/03/14 13:20:00.000",6,0.8,494.8,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/14 13:30:00.000",5.2,0.8,280.4,16.4,45.4853066698594,824.164758548491
"WTG01","2020/03/14 13:40:00.000",5.6,1,377.3,16.5,45.2335150553075,824.206414550785
"WTG01","2020/03/14 13:50:00.000",5.7,1.3,444.5,16.5,45.2335150553075,824.206414550785
"WTG01","2020/03/14 14:00:00.000",6.2,0.9,631.4,16.7,44.7299318262036,824.289726555374
"WTG01","2020/03/14 14:10:00.000",5.4,1,375.5,17,43.9745569825477,824.414694562256
"WTG01","2020/03/14 14:20:00.000",6.4,0.8,698,16.9,44.2263485970997,824.373038559962
"WTG01","2020/03/14 14:30:00.000",5.3,0.6,336.9,17.1,43.7227653679958,824.456350564551
"WTG01","2020/03/14 14:40:00.000",5.8,0.8,399.6,17.2,43.4709737534439,824.498006566845
"WTG01","2020/03/14 14:50:00.000",5.6,0.8,416.5,17.4,42.96739052434,824.581318571433
"WTG01","2020/03/14 15:00:00.000",5.9,0.7,394.3,17.6,42.4638072952361,824.664630576022
"WTG01","2020/03/14 15:10:00.000",5.4,1.2,353.6,17.8,41.9602240661322,824.74794258061
"WTG01","2020/03/14 15:20:00.000",6.2,0.6,664.8,17.3,43.2191821388919,824.539662569139
"WTG01","2020/03/14 15:30:00.000",5.1,0.3,293.4,17.5,42.715598909788,824.622974573728
"WTG01","2020/03/14 15:40:00.000",5,0.6,249.4,17.6,42.4638072952361,824.664630576022
"WTG01","2020/03/14 15:50:00.000",4.6,0.7,188.6,17.6,42.4638072952361,824.664630576022
"WTG01","2020/03/14 16:00:00.000",4.8,0.4,238.8,18,41.4566408370283,824.831254585199
"WTG01","2020/03/14 16:10:00.000",4.6,0.4,171.1,18.2,40.9530576079244,824.914566589787
"WTG01","2020/03/14 16:20:00.000",5,0.4,241,18.1,41.2048492224763,824.872910587493
"WTG01","2020/03/14 16:30:00.000",4,0.4,87,17.9,41.7084324515802,824.789598582905
"WTG01","2020/03/14 16:40:00.000",4.3,0.4,94.3,17.5,42.715598909788,824.622974573728
